0: SUCCESS | Shard: shards/shard_0.db | Value: 1176617618.0
3508: SUCCESS | Shard: shards/shard_3.db | Value: 2552.9005
3509: SUCCESS | Shard: shards/shard_2.db | Value: 9260.2898
3510: SUCCESS | Shard: shards/shard_3.db | Value: 3237.7952
3511: SUCCESS | Shard: shards/shard_1.db | Value: 210188931.0
3512: SUCCESS | Shard: shards/shard_2.db | Value: 4093.8841
3513: SUCCESS | Shard: shards/shard_2.db | Value: 6643.5054
3514: SUCCESS | Shard: shards/shard_0.db | Value: 2031348381.0
3515: SUCCESS | Shard: shards/shard_1.db | Value: 1634218183.0
3516: SUCCESS | Shard: shards/shard_3.db | Value: 9651.0226
3517: SUCCESS | Shard: shards/shard_3.db | Value: 4095.0018
3518: SUCCESS | Shard: shards/shard_0.db | Value: 1329320812.0
3519: SUCCESS | Shard: shards/shard_2.db | Value: 1625.5644
3520: SUCCESS | Shard: shards/shard_2.db | Value: 6082.5696
3521: SUCCESS | Shard: shards/shard_3.db | Value: 2055.4038
3522: SUCCESS | Shard: shards/shard_2.db | Value: 6331.783
3523: SUCCESS | Shard: shards/shard_3.db | Value: 7623.5005
3524: SUCCESS | Shard: shards/shard_2.db | Value: 9761.6232
3525: SUCCESS | Shard: shards/shard_1.db | Value: 635250757.0
3526: SUCCESS | Shard: shards/shard_0.db | Value: 1468077576.0
3527: SUCCESS | Shard: shards/shard_2.db | Value: 989.9776
3528: SUCCESS | Shard: shards/shard_2.db | Value: 5070.2774
3529: SUCCESS | Shard: shards/shard_3.db | Value: 3188.6047
3530: SUCCESS | Shard: shards/shard_3.db | Value: 1648.4732
3531: SUCCESS | Shard: shards/shard_3.db | Value: 9653.0371
3532: SUCCESS | Shard: shards/shard_2.db | Value: 1047.4238
3533: SUCCESS | Shard: shards/shard_0.db | Value: 1706852289.0
3534: SUCCESS | Shard: shards/shard_3.db | Value: 1364.4982
3535: SUCCESS | Shard: shards/shard_2.db | Value: 2961.2732
3536: SUCCESS | Shard: shards/shard_1.db | Value: 2220036102.0
3537: SUCCESS | Shard: shards/shard_1.db | Value: 1162021249.0
3538: SUCCESS | Shard: shards/shard_2.db | Value: 8616.4201
3539: SUCCESS | Shard: shards/shard_3.db | Value: 7026.3203
3540: SUCCESS | Shard: shards/shard_2.db | Value: 4205.2028
3541: SUCCESS | Shard: shards/shard_2.db | Value: 2206.0336
3542: SUCCESS | Shard: shards/shard_2.db | Value: 406.3005
3543: SUCCESS | Shard: shards/shard_1.db | Value: 1142414349.0
3544: SUCCESS | Shard: shards/shard_3.db | Value: 7905.4551
3545: SUCCESS | Shard: shards/shard_1.db | Value: 4074463317.0
3546: SUCCESS | Shard: shards/shard_2.db | Value: 4773.0894
3547: SUCCESS | Shard: shards/shard_3.db | Value: 1327.5444
3548: SUCCESS | Shard: shards/shard_0.db | Value: 624353018.0
3549: SUCCESS | Shard: shards/shard_0.db | Value: 1304137500.0
3550: SUCCESS | Shard: shards/shard_2.db | Value: 7608.9484
3551: SUCCESS | Shard: shards/shard_2.db | Value: 9213.3031
3552: SUCCESS | Shard: shards/shard_1.db | Value: 3714737967.0
3553: SUCCESS | Shard: shards/shard_3.db | Value: 7151.2208
3554: SUCCESS | Shard: shards/shard_2.db | Value: 5796.8175
3555: SUCCESS | Shard: shards/shard_1.db | Value: 3451256586.0
3556: SUCCESS | Shard: shards/shard_1.db | Value: 3231469057.0
3557: SUCCESS | Shard: shards/shard_1.db | Value: 2812210383.0
3558: SUCCESS | Shard: shards/shard_3.db | Value: 1509.5799
3559: SUCCESS | Shard: shards/shard_3.db | Value: 3976.5302
3560: SUCCESS | Shard: shards/shard_0.db | Value: 339500565.0
3561: SUCCESS | Shard: shards/shard_2.db | Value: 2967.5343
3562: SUCCESS | Shard: shards/shard_2.db | Value: 9014.7085
3563: SUCCESS | Shard: shards/shard_0.db | Value: 669945826.0
3564: SUCCESS | Shard: shards/shard_2.db | Value: 7208.9507
3565: SUCCESS | Shard: shards/shard_2.db | Value: 3914.7317
3566: SUCCESS | Shard: shards/shard_1.db | Value: 694729023.0
3567: SUCCESS | Shard: shards/shard_1.db | Value: 2172047951.0
3568: SUCCESS | Shard: shards/shard_0.db | Value: 756732002.0
3569: SUCCESS | Shard: shards/shard_2.db | Value: 9811.9852
3570: SUCCESS | Shard: shards/shard_0.db | Value: 1676714633.0
3571: SUCCESS | Shard: shards/shard_3.db | Value: 3642.9834
3572: SUCCESS | Shard: shards/shard_2.db | Value: 8296.764
3573: SUCCESS | Shard: shards/shard_0.db | Value: 4244145138.0
3574: SUCCESS | Shard: shards/shard_3.db | Value: 5552.0682
3575: SUCCESS | Shard: shards/shard_3.db | Value: 4362.0434
3576: SUCCESS | Shard: shards/shard_1.db | Value: 3950066769.0
3577: SUCCESS | Shard: shards/shard_0.db | Value: 1623561431.0
3578: SUCCESS | Shard: shards/shard_2.db | Value: 7869.9785
3579: SUCCESS | Shard: shards/shard_2.db | Value: 5589.1908
3580: SUCCESS | Shard: shards/shard_1.db | Value: 3102314044.0
3581: SUCCESS | Shard: shards/shard_0.db | Value: 67853299.0
3582: SUCCESS | Shard: shards/shard_2.db | Value: 6867.5594
3583: SUCCESS | Shard: shards/shard_3.db | Value: 5234.6802
3584: SUCCESS | Shard: shards/shard_2.db | Value: 5382.3104
3585: SUCCESS | Shard: shards/shard_1.db | Value: 3209256384.0
3586: SUCCESS | Shard: shards/shard_1.db | Value: 2829874344.0
3587: SUCCESS | Shard: shards/shard_0.db | Value: 1631990154.0
3588: SUCCESS | Shard: shards/shard_3.db | Value: 2800.8851
3589: SUCCESS | Shard: shards/shard_2.db | Value: 3574.8864
3590: SUCCESS | Shard: shards/shard_3.db | Value: 5514.7701
3591: SUCCESS | Shard: shards/shard_3.db | Value: 8387.1219
3592: SUCCESS | Shard: shards/shard_3.db | Value: 8705.2053
3593: SUCCESS | Shard: shards/shard_0.db | Value: 1700042308.0
3594: SUCCESS | Shard: shards/shard_3.db | Value: 1796.3021
3595: SUCCESS | Shard: shards/shard_0.db | Value: 426085582.0
3596: SUCCESS | Shard: shards/shard_0.db | Value: 1784704824.0
3597: SUCCESS | Shard: shards/shard_0.db | Value: 1362004186.0
3598: SUCCESS | Shard: shards/shard_2.db | Value: 4460.4693
3599: SUCCESS | Shard: shards/shard_0.db | Value: 3963237346.0
3600: SUCCESS | Shard: shards/shard_2.db | Value: 9472.7096
3601: SUCCESS | Shard: shards/shard_2.db | Value: 811.1525
3602: SUCCESS | Shard: shards/shard_1.db | Value: 41504764.0
3603: SUCCESS | Shard: shards/shard_0.db | Value: 2072446313.0
3604: SUCCESS | Shard: shards/shard_0.db | Value: 309345542.0
3605: SUCCESS | Shard: shards/shard_3.db | Value: 3822.2091
3606: SUCCESS | Shard: shards/shard_0.db | Value: 2619875003.0
3607: SUCCESS | Shard: shards/shard_0.db | Value: 3130905969.0
3608: SUCCESS | Shard: shards/shard_2.db | Value: 4046.2762
3609: SUCCESS | Shard: shards/shard_1.db | Value: 1018372795.0
3610: SUCCESS | Shard: shards/shard_2.db | Value: 3307.9389
3611: SUCCESS | Shard: shards/shard_1.db | Value: 1455438618.0
3612: SUCCESS | Shard: shards/shard_3.db | Value: 5907.6735
3613: SUCCESS | Shard: shards/shard_0.db | Value: 3875782890.0
3614: SUCCESS | Shard: shards/shard_2.db | Value: 5114.663
3615: SUCCESS | Shard: shards/shard_1.db | Value: 3862575011.0
3616: SUCCESS | Shard: shards/shard_2.db | Value: 8982.643
3617: SUCCESS | Shard: shards/shard_2.db | Value: 6407.3766
3618: SUCCESS | Shard: shards/shard_1.db | Value: 1264072015.0
3619: SUCCESS | Shard: shards/shard_1.db | Value: 607612558.0
3620: SUCCESS | Shard: shards/shard_2.db | Value: 7112.0693
3621: SUCCESS | Shard: shards/shard_1.db | Value: 1420011348.0
3622: SUCCESS | Shard: shards/shard_1.db | Value: 305421164.0
3623: SUCCESS | Shard: shards/shard_2.db | Value: 2574.0453
3624: SUCCESS | Shard: shards/shard_2.db | Value: 5942.0879
3625: SUCCESS | Shard: shards/shard_1.db | Value: 2173970424.0
3626: SUCCESS | Shard: shards/shard_0.db | Value: 423738567.0
3627: SUCCESS | Shard: shards/shard_0.db | Value: 146934550.0
3628: SUCCESS | Shard: shards/shard_2.db | Value: 8160.6028
3629: SUCCESS | Shard: shards/shard_1.db | Value: 2923218396.0
3630: SUCCESS | Shard: shards/shard_3.db | Value: 5699.2017
3631: SUCCESS | Shard: shards/shard_3.db | Value: 2509.1285
3632: SUCCESS | Shard: shards/shard_2.db | Value: 275.53
3633: SUCCESS | Shard: shards/shard_0.db | Value: 1938699580.0
3634: SUCCESS | Shard: shards/shard_1.db | Value: 3692766182.0
3635: SUCCESS | Shard: shards/shard_1.db | Value: 878996711.0
3636: SUCCESS | Shard: shards/shard_1.db | Value: 4202832772.0
3637: SUCCESS | Shard: shards/shard_1.db | Value: 2273893662.0
3638: SUCCESS | Shard: shards/shard_3.db | Value: 9727.3302
3639: SUCCESS | Shard: shards/shard_0.db | Value: 1671852643.0
3640: SUCCESS | Shard: shards/shard_3.db | Value: 1003.519
3641: SUCCESS | Shard: shards/shard_2.db | Value: 8850.1541
3642: SUCCESS | Shard: shards/shard_2.db | Value: 3713.3326
3643: SUCCESS | Shard: shards/shard_0.db | Value: 770925399.0
3644: SUCCESS | Shard: shards/shard_3.db | Value: 1767.8539
3645: SUCCESS | Shard: shards/shard_1.db | Value: 849720179.0
3646: SUCCESS | Shard: shards/shard_2.db | Value: 2845.9219
3647: SUCCESS | Shard: shards/shard_1.db | Value: 3032675976.0
3648: SUCCESS | Shard: shards/shard_3.db | Value: 393.8912
3649: SUCCESS | Shard: shards/shard_3.db | Value: 6442.9197
3650: SUCCESS | Shard: shards/shard_0.db | Value: 1326617049.0
3651: SUCCESS | Shard: shards/shard_0.db | Value: 4235596050.0
3652: SUCCESS | Shard: shards/shard_2.db | Value: 3102.9573
3653: SUCCESS | Shard: shards/shard_0.db | Value: 2209506022.0
3654: SUCCESS | Shard: shards/shard_3.db | Value: 1498.4091
3655: SUCCESS | Shard: shards/shard_0.db | Value: 2732149077.0
3656: SUCCESS | Shard: shards/shard_2.db | Value: 892.5203
3657: SUCCESS | Shard: shards/shard_0.db | Value: 3397305224.0
3658: SUCCESS | Shard: shards/shard_2.db | Value: 3310.2274
3659: SUCCESS | Shard: shards/shard_2.db | Value: 8765.9191
3660: SUCCESS | Shard: shards/shard_0.db | Value: 2353729989.0
3661: SUCCESS | Shard: shards/shard_3.db | Value: 786.0118
3662: SUCCESS | Shard: shards/shard_3.db | Value: 4204.4554
3663: SUCCESS | Shard: shards/shard_3.db | Value: 1342.3179
3664: SUCCESS | Shard: shards/shard_0.db | Value: 1312947960.0
3665: SUCCESS | Shard: shards/shard_1.db | Value: 3234715747.0
3666: SUCCESS | Shard: shards/shard_3.db | Value: 9650.1375
3667: SUCCESS | Shard: shards/shard_1.db | Value: 3160015341.0
3668: SUCCESS | Shard: shards/shard_1.db | Value: 1165731081.0
3669: SUCCESS | Shard: shards/shard_3.db | Value: 3348.4178
3670: SUCCESS | Shard: shards/shard_1.db | Value: 2728319731.0
3671: SUCCESS | Shard: shards/shard_3.db | Value: 3840.1074
3672: SUCCESS | Shard: shards/shard_0.db | Value: 881572672.0
3673: SUCCESS | Shard: shards/shard_1.db | Value: 1152682102.0
3674: SUCCESS | Shard: shards/shard_0.db | Value: 2545573264.0
3675: SUCCESS | Shard: shards/shard_3.db | Value: 6022.7125
3676: SUCCESS | Shard: shards/shard_0.db | Value: 209152559.0
3677: SUCCESS | Shard: shards/shard_2.db | Value: 4204.471
3678: SUCCESS | Shard: shards/shard_3.db | Value: 1913.288
3679: SUCCESS | Shard: shards/shard_2.db | Value: 4059.61
3680: SUCCESS | Shard: shards/shard_1.db | Value: 1099283398.0
3681: SUCCESS | Shard: shards/shard_3.db | Value: 8857.1384
3682: SUCCESS | Shard: shards/shard_3.db | Value: 5659.1832
3683: SUCCESS | Shard: shards/shard_3.db | Value: 8109.82
3684: SUCCESS | Shard: shards/shard_1.db | Value: 3950286879.0
3685: SUCCESS | Shard: shards/shard_3.db | Value: 4239.5068
3686: SUCCESS | Shard: shards/shard_3.db | Value: 4032.8594
3687: SUCCESS | Shard: shards/shard_3.db | Value: 2697.8687
3688: SUCCESS | Shard: shards/shard_3.db | Value: 4259.7483
3689: SUCCESS | Shard: shards/shard_1.db | Value: 3287878293.0
3690: SUCCESS | Shard: shards/shard_2.db | Value: 3648.1403
3691: SUCCESS | Shard: shards/shard_2.db | Value: 263.9266
3692: SUCCESS | Shard: shards/shard_3.db | Value: 4739.0659
3693: SUCCESS | Shard: shards/shard_0.db | Value: 1680337448.0
3694: SUCCESS | Shard: shards/shard_3.db | Value: 7131.0852
3695: SUCCESS | Shard: shards/shard_3.db | Value: 2869.6538
3696: SUCCESS | Shard: shards/shard_0.db | Value: 3155387187.0
3697: SUCCESS | Shard: shards/shard_3.db | Value: 1835.7693
3698: SUCCESS | Shard: shards/shard_3.db | Value: 6307.2909
3699: SUCCESS | Shard: shards/shard_1.db | Value: 894272596.0
3700: SUCCESS | Shard: shards/shard_0.db | Value: 2911307318.0
3701: SUCCESS | Shard: shards/shard_1.db | Value: 2428550328.0
3702: SUCCESS | Shard: shards/shard_2.db | Value: 5359.5644
3703: SUCCESS | Shard: shards/shard_0.db | Value: 1853344818.0
3704: SUCCESS | Shard: shards/shard_0.db | Value: 4040841370.0
3705: SUCCESS | Shard: shards/shard_3.db | Value: 7065.4401
3706: SUCCESS | Shard: shards/shard_0.db | Value: 2564506662.0
3707: SUCCESS | Shard: shards/shard_3.db | Value: 2090.3766
3708: SUCCESS | Shard: shards/shard_3.db | Value: 8469.065
3709: SUCCESS | Shard: shards/shard_3.db | Value: 656.7289
3710: SUCCESS | Shard: shards/shard_2.db | Value: 3499.4685
3711: SUCCESS | Shard: shards/shard_3.db | Value: 9658.0945
3712: SUCCESS | Shard: shards/shard_0.db | Value: 2122836748.0
3713: SUCCESS | Shard: shards/shard_0.db | Value: 1711837615.0
3714: SUCCESS | Shard: shards/shard_0.db | Value: 3108831335.0
3715: SUCCESS | Shard: shards/shard_1.db | Value: 3104260007.0
3716: SUCCESS | Shard: shards/shard_2.db | Value: 8224.1182
3717: SUCCESS | Shard: shards/shard_3.db | Value: 9109.2823
3718: SUCCESS | Shard: shards/shard_3.db | Value: 6054.9176
3719: SUCCESS | Shard: shards/shard_1.db | Value: 1670959219.0
3720: SUCCESS | Shard: shards/shard_0.db | Value: 3868287705.0
3721: SUCCESS | Shard: shards/shard_0.db | Value: 2957849668.0
3722: SUCCESS | Shard: shards/shard_0.db | Value: 1762099026.0
3723: SUCCESS | Shard: shards/shard_0.db | Value: 1498442385.0
3724: SUCCESS | Shard: shards/shard_1.db | Value: 3467034496.0
3725: SUCCESS | Shard: shards/shard_0.db | Value: 598674319.0
3726: SUCCESS | Shard: shards/shard_3.db | Value: 8726.1321
3727: SUCCESS | Shard: shards/shard_2.db | Value: 5085.4689
3728: SUCCESS | Shard: shards/shard_3.db | Value: 9444.8786
3729: SUCCESS | Shard: shards/shard_2.db | Value: 9708.4121
3730: SUCCESS | Shard: shards/shard_3.db | Value: 2150.4363
3731: SUCCESS | Shard: shards/shard_2.db | Value: 2050.7068
3732: SUCCESS | Shard: shards/shard_0.db | Value: 359278347.0
3733: SUCCESS | Shard: shards/shard_1.db | Value: 585106075.0
3734: SUCCESS | Shard: shards/shard_3.db | Value: 4985.5792
3735: SUCCESS | Shard: shards/shard_1.db | Value: 4215734517.0
3736: SUCCESS | Shard: shards/shard_3.db | Value: 869.058
3737: SUCCESS | Shard: shards/shard_3.db | Value: 875.2817
3738: SUCCESS | Shard: shards/shard_2.db | Value: 8888.4374
3739: SUCCESS | Shard: shards/shard_3.db | Value: 6326.2841
3740: SUCCESS | Shard: shards/shard_0.db | Value: 964663859.0
3741: SUCCESS | Shard: shards/shard_2.db | Value: 9784.5411
3742: SUCCESS | Shard: shards/shard_3.db | Value: 5890.0915
3743: SUCCESS | Shard: shards/shard_2.db | Value: 1093.3706
3744: SUCCESS | Shard: shards/shard_2.db | Value: 5631.5619
3745: SUCCESS | Shard: shards/shard_3.db | Value: 6229.3915
3746: SUCCESS | Shard: shards/shard_3.db | Value: 4558.6299
3747: SUCCESS | Shard: shards/shard_3.db | Value: 8536.7569
3748: SUCCESS | Shard: shards/shard_3.db | Value: 4590.6858
3749: SUCCESS | Shard: shards/shard_1.db | Value: 542729926.0
3750: SUCCESS | Shard: shards/shard_1.db | Value: 1537191483.0
3751: SUCCESS | Shard: shards/shard_2.db | Value: 2383.6257
3752: SUCCESS | Shard: shards/shard_1.db | Value: 3945469083.0
3753: SUCCESS | Shard: shards/shard_1.db | Value: 819928761.0
3754: SUCCESS | Shard: shards/shard_0.db | Value: 4227004061.0
3755: SUCCESS | Shard: shards/shard_2.db | Value: 982.5565
3756: SUCCESS | Shard: shards/shard_2.db | Value: 6996.6065
3757: SUCCESS | Shard: shards/shard_3.db | Value: 7236.2912
3758: SUCCESS | Shard: shards/shard_3.db | Value: 5654.1937
3759: SUCCESS | Shard: shards/shard_0.db | Value: 1195916884.0
3760: SUCCESS | Shard: shards/shard_2.db | Value: 8392.0776
3761: SUCCESS | Shard: shards/shard_1.db | Value: 2502869268.0
3762: SUCCESS | Shard: shards/shard_0.db | Value: 722171612.0
3763: SUCCESS | Shard: shards/shard_1.db | Value: 1253971570.0
3764: SUCCESS | Shard: shards/shard_0.db | Value: 1189305723.0
3765: SUCCESS | Shard: shards/shard_0.db | Value: 1605212466.0
3766: SUCCESS | Shard: shards/shard_3.db | Value: 9604.4962
3767: SUCCESS | Shard: shards/shard_2.db | Value: 8390.8753
3768: SUCCESS | Shard: shards/shard_0.db | Value: 91995006.0
3769: SUCCESS | Shard: shards/shard_2.db | Value: 8938.6395
3770: SUCCESS | Shard: shards/shard_3.db | Value: 8234.0419
3771: SUCCESS | Shard: shards/shard_1.db | Value: 1572718904.0
3772: SUCCESS | Shard: shards/shard_3.db | Value: 5606.4973
3773: SUCCESS | Shard: shards/shard_3.db | Value: 7957.8858
3774: SUCCESS | Shard: shards/shard_1.db | Value: 4255843711.0
3775: SUCCESS | Shard: shards/shard_2.db | Value: 3914.3272
3776: SUCCESS | Shard: shards/shard_3.db | Value: 7756.3724
3777: SUCCESS | Shard: shards/shard_1.db | Value: 1593892493.0
3778: SUCCESS | Shard: shards/shard_3.db | Value: 3303.7452
3779: SUCCESS | Shard: shards/shard_2.db | Value: 3093.2009
3780: SUCCESS | Shard: shards/shard_3.db | Value: 8754.8477
3781: SUCCESS | Shard: shards/shard_1.db | Value: 377050080.0
3782: SUCCESS | Shard: shards/shard_3.db | Value: 6336.0429
3783: SUCCESS | Shard: shards/shard_2.db | Value: 5594.4828
3784: SUCCESS | Shard: shards/shard_0.db | Value: 50872833.0
3785: SUCCESS | Shard: shards/shard_2.db | Value: 3865.3242
3786: SUCCESS | Shard: shards/shard_3.db | Value: 8358.985
3787: SUCCESS | Shard: shards/shard_0.db | Value: 1071433445.0
3788: SUCCESS | Shard: shards/shard_3.db | Value: 6461.7223
3789: SUCCESS | Shard: shards/shard_0.db | Value: 3398561345.0
3790: SUCCESS | Shard: shards/shard_1.db | Value: 2822028823.0
3791: SUCCESS | Shard: shards/shard_1.db | Value: 3948368238.0
3792: SUCCESS | Shard: shards/shard_0.db | Value: 549319067.0
3793: SUCCESS | Shard: shards/shard_0.db | Value: 1400280271.0
3794: SUCCESS | Shard: shards/shard_1.db | Value: 574506395.0
3795: SUCCESS | Shard: shards/shard_2.db | Value: 5508.8768
3796: SUCCESS | Shard: shards/shard_2.db | Value: 9060.1023
3797: SUCCESS | Shard: shards/shard_1.db | Value: 2519899696.0
3798: SUCCESS | Shard: shards/shard_2.db | Value: 5560.2059
3799: SUCCESS | Shard: shards/shard_1.db | Value: 2830122139.0
3800: SUCCESS | Shard: shards/shard_0.db | Value: 1225430231.0
3801: SUCCESS | Shard: shards/shard_3.db | Value: 8528.0787
3802: SUCCESS | Shard: shards/shard_2.db | Value: 26.2918
3803: SUCCESS | Shard: shards/shard_2.db | Value: 5643.8477
3804: SUCCESS | Shard: shards/shard_0.db | Value: 2425810342.0
3805: SUCCESS | Shard: shards/shard_2.db | Value: 2773.0086
3806: SUCCESS | Shard: shards/shard_1.db | Value: 300294592.0
3807: SUCCESS | Shard: shards/shard_3.db | Value: 5352.1431
3808: SUCCESS | Shard: shards/shard_2.db | Value: 8507.5217
3809: SUCCESS | Shard: shards/shard_1.db | Value: 2907578187.0
3810: SUCCESS | Shard: shards/shard_3.db | Value: 4857.584
3811: SUCCESS | Shard: shards/shard_2.db | Value: 4687.9683
3812: SUCCESS | Shard: shards/shard_2.db | Value: 7188.9518
3813: SUCCESS | Shard: shards/shard_0.db | Value: 1970052336.0
3814: SUCCESS | Shard: shards/shard_3.db | Value: 3843.3694
3815: SUCCESS | Shard: shards/shard_2.db | Value: 9628.3381
3816: SUCCESS | Shard: shards/shard_0.db | Value: 1737223095.0
3817: SUCCESS | Shard: shards/shard_0.db | Value: 2028986426.0
3818: SUCCESS | Shard: shards/shard_0.db | Value: 3381116780.0
3819: SUCCESS | Shard: shards/shard_0.db | Value: 3756447668.0
3820: SUCCESS | Shard: shards/shard_3.db | Value: 4125.5978
3821: SUCCESS | Shard: shards/shard_2.db | Value: 1910.694
3822: SUCCESS | Shard: shards/shard_1.db | Value: 3822665352.0
3823: SUCCESS | Shard: shards/shard_0.db | Value: 3755069200.0
3824: SUCCESS | Shard: shards/shard_0.db | Value: 2205373376.0
3825: SUCCESS | Shard: shards/shard_2.db | Value: 2977.8793
3826: SUCCESS | Shard: shards/shard_3.db | Value: 5882.4882
3827: SUCCESS | Shard: shards/shard_2.db | Value: 3394.4529
3828: SUCCESS | Shard: shards/shard_3.db | Value: 7574.5503
3829: SUCCESS | Shard: shards/shard_1.db | Value: 4193869315.0
3830: SUCCESS | Shard: shards/shard_1.db | Value: 358373048.0
3831: SUCCESS | Shard: shards/shard_2.db | Value: 3267.8888
3832: SUCCESS | Shard: shards/shard_3.db | Value: 5096.8729
3833: SUCCESS | Shard: shards/shard_2.db | Value: 7098.3644
3834: SUCCESS | Shard: shards/shard_2.db | Value: 2914.0185
3835: SUCCESS | Shard: shards/shard_1.db | Value: 932655300.0
3836: SUCCESS | Shard: shards/shard_0.db | Value: 2985836503.0
